102,TR
114,TR
124,PR
161,TR
193,TR
232,TR
244,PR
370,TR
386,TR
395,PR
488,PR
593,TR
605,TR
618,PR
694,TR
713,TR
720,PR
793,TR
809,TR
818,PR
926,TR
942,TR
952,PR
1056,TR
1062,PR
1160,TR
1196,TR
1176,PR
1254,TR
1279,TR
1291,PR
1400,TR
1414,TR
1422,PR
