16,TouchRight
25,TouchLeft
30,TouchRight
35,TouchLeft
40,TouchRight
51,TouchRight
56,TouchRight
59,TouchLeft
71,TouchRight
82,TouchRight
86,TouchLeft
90,TouchRight
93,TouchLeft
98,TouchRight
106,PassRight
108,Intercepted
