14,TouchRight
25,TouchRight
35,TouchRight
46,TouchRight
62,TouchLeft
67,TouchRight
77,TouchRight
93,TouchRight
109,TouchRight
114,TouchLeft
122,TouchRight
135,TouchRight
154,TouchRight
161,TouchRight
170,TouchLeft
176,PassRight
177,Intercepted
