13,TouchRight
19,TouchLeft
30,TouchRight
36,TouchRight
45,TouchRight
56,TouchRight
70,TouchLeft
78,TouchRight
84,TouchRight
88,TouchLeft
94,TouchRight
100,TouchRight
104,PassLeft
105,Intercepted
