67,PR
127,PL
186,PR
260,PR
337,PR
406,PR
522,PR
570,PR
636,PR
718,PR
781,PR
829,PR
933,PL
1032,PR
1139,PR
1241,PR
1374,PR
1491,PR
1608,PR
1758,PR
1867,PR
1957,PR
2039,PL
2126,PR
2184,PR
