10,TouchRight
33,TouchRight
45,TouchRight
65,TouchRight
88,TouchRight
97,TouchRight
108,TouchRight
117,TouchRight
169,TouchRight
177,TouchRight
184,TouchLeft
189,TouchRight
197,TouchRight
205,TouchRight
218,TouchRight
220,PassLeft
226,OffTarget
