11,TouchLeft
20,TouchLeft
38,TouchLeft
46,TouchLeft
53,TouchLeft
66,TouchLeft
95,TouchLeft
101,TouchLeft
113,TouchLeft
130,TouchLeft
136,TouchLeft
159,TouchLeft
165,TouchRight
169,PassLeft
175,Goal
