18,TouchRight
29,TouchRight
33,TouchLeft
37,TouchRight
42,TouchLeft
55,TouchRight
58,TouchLeft
61,TouchRight
66,TouchLeft
70,TouchRight
72,TouchRight
79,PassRight
80,Intercepted
